Nací	VLfin	nacer
.	FS	.
He	VHfin	haber
leído	VLadj	leer
la	ART	el
noticia	NC	noticia
.	FS	.
-Es	VLfin	<unknown>
una	ART	un
infamia	NC	infamia
,	CM	,
un	ART	un
chisme	NC	chisme
de	PREP	de
aldea	NC	aldea
,	CM	,
una	ART	un
calumnia	NC	calumnia
para	PREP	para
enfurecerte	NC	<unknown>
y	CC	y
hacer	VLinf	hacer
daño	NC	daño
a	PREP	a
María	NP	María
.	FS	.
¿	INT	?
No	NEG	no
has	VHfin	haber
recibido	VLadj	recibir
su	PPO	suyo
carta	NC	carta
?	FS	?
-¡No	VLfin	<unknown>
!	FS	!
¿	INT	?
Pretendes	VLfin	pretender
reírte	VLinf	<unknown>
de	PREP	de
mí	PPX	yo
?	FS	?
-¡Mauricio	VLfin	<unknown>
!	FS	!
¡	FS	!
Esto es	ADV	esto~es
una	ART	un
desgracia	NC	desgracia
!	FS	!
¡	FS	!
Esto es	ADV	esto~es
un	ART	un
infortunio	NC	infortunio
causado	VLadj	causar
por	PREP	por
una	ART	un
perfidia	NC	<unknown>
!	FS	!
Yo	PPX	yo
te	PPX	tú
juro	VLfin	jurar
,	CM	,
te	PPX	tú
juro	VLfin	jurar
que	CQUE	que
hasta	PREP	hasta
hoy	ADV	hoy
no	NEG	no
había	VHfin	haber
vuelto	VLadj	volver
a	PREP	a
poner	VLinf	poner
los	ART	el
pies	NC	pie
en	PREP	en
esta	DM	este
casa	NC	casa
.	FS	.
Han	VHfin	haber
jugado	VLadj	jugar
conmigo	PREP	conmigo
,	CM	,
contigo	NC	<unknown>
,	CM	,
con	PREP	con
María	NP	María
,	CM	,
¡	FS	!
pobre	ADJ	pobre
María	NP	María
!	FS	!
¡	FS	!
Si	CSUBX	si
me	PPX	yo
has	VHfin	haber
encontrado	VLadj	encontrar
hoy	ADV	hoy
allí	ADV	allí
,	CM	,
es	VSfin	ser
porque	CSUBX	porque
he	VHfin	haber
venido	VLadj	venir
de	PREP	de
Los	NP	<unknown>
Sunchos	NP	<unknown>
,	CM	,
donde	ADV	donde
estaba	VEfin	estar
,	CM	,
a	PREP	a
buscar	VLinf	buscar
el	ART	el
modo	NC	modo
de	CSUBI	de
castigar	VLinf	castigar
esa	DM	ese
infamia	NC	infamia
y	CC	y
evitar	VLinf	evitar
sus	PPO	suyo
desastrosos	ADJ	desastroso
efectos	NC	efecto
!	FS	!
Créeme	VCLIfin	crear|creer
o	CC	o
no	NEG	no
me	PPX	yo
creas	VLfin	crear|creer
;	SEMICOLON	;
no	NEG	no
te	PPX	tú
doy	VLfin	dar
explicaciones	NC	explicación
;	SEMICOLON	;
no	NEG	no
hago	VLfin	hacer
sino	CCAD	sino
decirte	VCLIinf	decir
la	ART	el
verdad	NC	verdad
.	FS	.
Es	VSfin	ser
una	ART	un
canallada	NC	<unknown>
sin	PREP	sin
nombre	NC	nombre
,	CM	,
de	PREP	de
las	ART	el
que	CQUE	que
sólo	ADV	sólo
se	SE	se
ven	VLfin	ver
en	PREP	en
estas	DM	este
sociedades	NC	sociedad
inorgánicas	ADJ	inorgánico
,	CM	,
donde	ADV	donde
los	ART	el
espíritus	NC	espíritu
maléficos	ADJ	<unknown>
encuentran	VLfin	encontrar
terreno	NC	terreno
propicio	ADJ	propicio
para	PREP	para
sus	PPO	suyo
hazañas	NC	hazaña
.	FS	.
Al	PAL	al
chisme	NC	chisme
se	SE	se
agrega	VLfin	agregar
ahora	ADV	ahora
,	CM	,
gracias a	PREP	gracias~a
los	ART	el
periodicuchos	NC	<unknown>
inmundos	ADJ	<unknown>
,	CM	,
la	ART	el
noticia	NC	noticia
,	CM	,
inocente	NC	inocente
en	PREP	en
apariencia	NC	apariencia
,	CM	,
pero	CCAD	pero
cargada	VLadj	cargar
de	PREP	de
veneno	NC	veneno
.	FS	.
¿	INT	?
Te	PPX	tú
callas	VLfin	callar
?	FS	?
¿	INT	?
No	NEG	no
me	PPX	yo
dices	VLfin	decir
nada	QU	nada
?	FS	?
-Ya	NC	<unknown>
es	VSfin	ser
tarde	ADV	tarde
-repliqué-	NC	<unknown>
.	FS	.
Te	PPX	tú
creo	VLfin	crear|creer|creer
,	CM	,
pero	CCAD	pero
ya	ADV	ya
es	VSfin	ser
tarde	ADV	tarde
.	FS	.
-¡Cómo	ADJ	<unknown>
!	FS	!
¿	FS	?
Lo	ART	el
de	PREP	de
tu	PPO	tú
compromiso	NC	compromiso
es	VSfin	ser
cierto	ADJ	cierto
?	FS	?
-De	VLfin	<unknown>
lo	ART	el
más	ADV	más
cierto	ADJ	cierto
del	PDEL	del
mundo	NC	mundo
.	FS	.
Y	CC	y
no	NEG	no
sé	VLfin	saber|ser
cómo	ADV	cómo
puede	VMfin	poder
componerse	VCLIinf	componerse
todo	QU	todo
esto	DM	este
...	DOTS	...
Calló	VLfin	callar
largo	ADJ	largo
rato	NC	rato
,	CM	,
y	CC	y
,	CM	,
al	PAL	al
cabo	NC	cabo
,	CM	,
meneando	VLger	<unknown>
la	ART	el
cabeza	NC	cabeza
,	CM	,
sin	PREP	sin
dolor	NC	dolor
,	CM	,
sin	PREP	sin
alegría	NC	alegría
,	CM	,
dijo	VLfin	decir
,	CM	,
como	ADV	como
contestando	VLger	contestar
a	PREP	a
mi	PPO	mi|mío
última	ADJ	último
frase	NC	frase
:	COLON	:
-Yo	VLfin	<unknown>
sí	PPX	él
.	FS	.
-¡Yo	VLfin	<unknown>
también	ADV	también
!	FS	!
-exclamé	VLfin	<unknown>
,	CM	,
riendo	VLger	reír
forzadamente	ADV	<unknown>
,	CM	,
y	CC	y
encogiéndome	VLadj	<unknown>
de	PREP	de
hombros	NC	hombro
.	FS	.
Y	CC	y
,	CM	,
doblando	VLger	doblar
una	ART	un
esquina	NC	esquina
,	CM	,
a	PREP	a
que	CQUE	que
llegábamos	VLfin	llegar
,	CM	,
añadí	VLfin	añadir
con	PREP	con
sorna	NC	sorna
:	COLON	:
-¡Muchas	NC	<unknown>
felicidades	NC	felicidad
,	CM	,
como	CSUBX	como
dice	VLfin	decir
María	NP	María
!	FS	!
Se	SE	se
quedó	VLfin	quedar
clavado	VLadj	clavar
,	CM	,
y	CC	y
yo	PPX	yo
me	PPX	yo
fui	VLfin	ir|ser
sin	PREP	sin
volver	VLinf	volver
la	ART	el
cabeza	NC	cabeza
.	FS	.
Mis	PPO	mi
bodas	NC	boda
,	CM	,
meses	NC	mes
más	ADV	más
tarde	ADV	tarde
,	CM	,
fueron	VSfin	ser
todo	QU	todo
un	ART	un
acontecimiento	NC	acontecimiento
social	ADJ	social
en	PREP	en
la	ART	el
capital	NC	capital
de	PREP	de
la	ART	el
República	NP	<unknown>
.	FS	.
La	PPC	él
bendijo	VLfin	bendecir
uno	CARD	uno
de	PREP	de
los	ART	el
príncipes	NC	príncipe
de	PREP	de
la	ART	el
Iglesia	NP	Iglesia
,	CM	,
a	PREP	a
quien	REL	quien
fui	VLfin	ir|ser
a	PREP	a
pedírselo	VCLIinf	pedir
por	PREP	por
indicación	NC	indicación
de	PREP	de
mi	PPO	mi|mío
suegro	NC	suegro
,	CM	,
que	CQUE	que
deseaba	VLfin	desear
verme	VCLIinf	ver
en	PREP	en
buenas	ADJ	bueno
relaciones	NC	relación
con	PREP	con
el	ART	el
alto	ADJ	alto
clero	NC	clero
.	FS	.
Yo	PPX	yo
asentí	VLfin	<unknown>
,	CM	,
naturalmente	ADV	natural
.	FS	.
-La	VLfin	<unknown>
fe	NC	fe
es	VSfin	ser
una	ART	un
de	PREP	de
las	ART	el
columnas	NC	columna
más	ADV	más
robustas	ADJ	robusto
de	PREP	de
la	ART	el
sociedad	NC	sociedad
-pensaba-	NC	<unknown>
,	CM	,
y	CC	y
cuando	CSUBX	cuando
en	PREP	en
Los	ADJ	<unknown>
Sunchos	NC	<unknown>
y	CC	y
en	PREP	en
la	ART	el
capital	NC	capital
de	PREP	de
mi	PPO	mi|mío
provincia	NC	provincia
quise	VLfin	querer
desviarme	VLinf	<unknown>
de	PREP	de
ella	PPX	él
,	CM	,
hasta	PREP	hasta
ponérmele	VLfin	<unknown>
en	PREP	en
contra	PREP	contra
,	CM	,
no	NEG	no
veía	VLfin	ver
que	CQUE	que
atacaba	VLfin	atacar
mis	PPO	mi
propios	ADJ	propio
intereses	NC	interés
,	CM	,
mi	PPO	mi|mío
propia	ADJ	propio
personalidad	NC	personalidad
.	FS	.
Después	ADV	después
,	CM	,
cuando	CSUBX	cuando
me	PPX	yo
reconcilié	VLfin	<unknown>
con	PREP	con
la	ART	el
Iglesia	NP	Iglesia
,	CM	,
no	NEG	no
lo	PPC	él
hice	VLfin	hacer
con	PREP	con
toda	QU	todo
la	ART	el
intensidad	NC	intensidad
,	CM	,
con	PREP	con
toda	QU	todo
la	ART	el
exageración	NC	exageración
que	CQUE	que
debía	VLfin	deber
,	CM	,
y	CC	y
seguí	VLfin	seguir
siendo	VSger	ser
indiferente	ADJ	indiferente
,	CM	,
salvo	PREP	salvo
las	ART	el
apariencias	NC	apariencia
.	FS	.
Ahora	ADV	ahora
hay que	VMfin	haber~que
reaccionar	VLinf	reaccionar
y	CC	y
rehacer	VLinf	rehacer
el	ART	el
camino	NC	camino
.	FS	.
El	ART	el
pueblo	NC	pueblo
necesitaba	VLfin	necesitar
una	ART	un
disciplina	NC	disciplina
:	COLON	:
aquí	ADV	aquí
la	PPC	él
tenemos	VLfin	tener
hecha	VLadj	hacer
.	FS	.
Ninguna	QU	ninguno
más	ADV	más
fácil	ADJ	fácil
y	CC	y
eficaz	ADJ	eficaz
que	CQUE	que
la	ART	el
religión	NC	religión
.	FS	.
Yo	PPX	yo
,	CM	,
Alcalde	NP	<unknown>
,	CM	,
de acuerdo con	PREP	de~acuerdo~con
el	ART	el
cura	NC	cura
,	CM	,
haré	VLfin	hacer
de	PREP	de
mi	PPO	mi|mío
aldea	NC	aldea
lo	ART	el
que	CQUE	que
se	SE	se
me	PPX	yo
antoje	VLfin	antojar
.	FS	.
Yo	PPX	yo
,	CM	,
Gobernador	NP	Gobernador
,	CM	,
haré	VLfin	hacer
con	PREP	con
el	ART	el
diocesano	NC	<unknown>
lo	PPC	él
que	CQUE	que
creamos	VLfin	crear|creer
preciso	ADJ	preciso
.	FS	.
Yo	PPX	yo
,	CM	,
Presidente	NP	<unknown>
,	CM	,
haré	VLfin	hacer
con	PREP	con
el	ART	el
arzobispo	NC	arzobispo
cuanto	CSUBX	cuanto
se	SE	se
nos	PPX	nosotros
ocurra	VLfin	ocurrir
...	DOTS	...
Éste	DM	este
es	VSfin	ser
el	ART	el
único	ADJ	único
peligro	NC	peligro
:	COLON	:
el	ART	el
«nos»	NC	<unknown>
.	FS	.
Sólo	ADV	sólo
Rivas	NP	Rivas
supo	VLfin	saber
meterse	VCLIinf	meterse
al	PAL	al
clero	NC	clero
en	PREP	en
el	ART	el
bolsillo	NC	bolsillo
;	SEMICOLON	;
porque	CSUBX	porque
a	PREP	a
Rivadavia	NP	<unknown>
lo	PPC	él
«voltearon»	VLfin	<unknown>
ellos	PPX	él
...	DOTS	...
¡	FS	!
En	PREP	en
fin	NC	fin
!	FS	!
,	CM	,
no	NEG	no
me	PPX	yo
ha	VHfin	haber
llegado	VLadj	llegar
el	ART	el
caso	NC	caso
,	CM	,
no	NEG	no
estoy	VEfin	estar
a	PREP	a
tales	QU	tal
alturas	NC	altura
...	DOTS	...
Si	NP	<unknown>
llego	VLfin	llegar
,	CM	,
ya	ADV	ya
veremos	VLfin	ver
...	DOTS	...
Entretanto	ADV	entretanto
,	CM	,
bueno	ADJ	bueno
es	VSfin	ser
estar	VEinf	estar
de	PREP	de
ese	DM	ese
lado	NC	lado
...	DOTS	...
Y	ALFS	Y
fui	VLfin	ir|ser
a	PREP	a
visitar	VLinf	visitar
a	PREP	a
Monseñor	NC	monseñor
,	CM	,
para	CSUBI	para
pedirle	VCLIinf	pedir
que	CQUE	que
nos	PPX	nosotros
echara	VLfin	<unknown>
la	ART	el
bendición	NC	bendición
nupcial	ADJ	<unknown>
.	FS	.
Me	PPX	yo
sorprendí	VLfin	<unknown>
al	PAL	al
verle	VCLIinf	ver
.	FS	.
Era	VSfin	ser
un	ART	un
hombre	NC	hombre
de	PREP	de
tipo	NC	tipo
sensual	ADJ	sensual
y	CC	y
gastado	VLadj	gastar
,	CM	,
de	PREP	de
cutis	NC	cutis
terroso	ADJ	<unknown>
y	CC	y
lleno	ADJ	lleno
de	PREP	de
precoces	ADJ	precoz
arrugas	NC	arruga
,	CM	,
labio	NC	labio
inferior	ADJ	inferior
grueso	ADJ	grueso
y	CC	y
colgante	ADJ	colgante
en	PREP	en
la	ART	el
ancha	ADJ	ancho
boca	NC	boca
cortada	VLadj	cortar
como	CSUBX	como
un	ART	un
tajo	NC	tajo
,	CM	,
ojos	NC	ojo
pequeños	ADJ	pequeño
,	CM	,
móviles	ADJ	móvil
y	CC	y
húmedos	ADJ	húmedo
,	CM	,
narices	NC	nariz
chatas	ADJ	<unknown>
y	CC	y
muy	ADV	muy
abiertas	ADJ	abierto
-un	NC	<unknown>
mulatillo	NC	<unknown>
,	CM	,
hubiera	VHfin	haber
diagnosticado	VLadj	diagnosticar
misia	NC	<unknown>
Gertrudis-	NP	<unknown>
.	FS	.
Su	PPO	suyo
historia	NC	historia
era	VSfin	ser
vulgar	ADJ	vulgar
.	FS	.
Siendo	VSger	ser
simple	ADJ	simple
cura	NC	cura
y	CC	y
redactor	NC	redactor
de	PREP	de
un	ART	un
diario	NC	diario
católico	ADJ	católico
de	PREP	de
su	PPO	suyo
provincia	NC	provincia
,	CM	,
hizo	VLfin	hacer
gran	ADJ	gran|grande
campaña	NC	campaña
en	PREP	en
pro	NC	pro
de	PREP	de
un	ART	un
candidato	ADJ	candidato
a	PREP	a
Gobernador	NP	Gobernador
que	CQUE	que
,	CM	,
una	ART	un
vez	NC	vez
triunfante	ADJ	triunfante
,	CM	,
le	PPC	él|le
pagó	VLfin	pagar
sus	PPO	suyo
servicios	NC	servicio
con	PREP	con
una	ART	un
protección	NC	protección
decidida	ADJ	decidido
y	CC	y
halló	VLfin	hallar
medio	ADJ	medio
de	CSUBI	de
enviarlo	VCLIinf	enviar
a	PREP	a
Buenos	NP	Buenos
Aires	NP	Aires
en	PREP	en
las	ART	el
mejores	ADJ	bueno
condiciones	NC	condición
de	PREP	de
figurar	VLinf	figurar
.	FS	.
La	ART	el
ayuda	NC	ayuda
oficial	ADJ	oficial
le	PE	le
facilitó	VLfin	facilitar
sus	PPO	suyo
ascensos	NC	ascenso
en	PREP	en
la	ART	el
corte	NC	corte
de	PREP	de
Roma	NP	Roma
,	CM	,
al mismo tiempo	ADV	al~mismo~tiempo
que	CQUE	que
le	PPC	él|le
daba	VLfin	dar
grande	ADJ	grande
influencia	NC	influencia
en	PREP	en
la	ART	el
sociedad	NC	sociedad
bonaerense	ADJ	bonaerense
.	FS	.
Hombre	NC	hombre
de	PREP	de
mundo	NC	mundo
,	CM	,
al	PAL	al
par	NC	par
que	CQUE	que
político	ADJ	político
y	CC	y
religioso	ADJ	religioso
,	CM	,
dedicose	VLadj	<unknown>
especialmente	ADV	especial
a	PREP	a
conquistar	VLinf	conquistar
las	ART	el
familias	NC	familia
patricias	ADJ	<unknown>
,	CM	,
por medio de	PREP	por~medio~de
las	ART	el
mujeres	NC	mujer
,	CM	,
y	CC	y
alcanzó	VLfin	alcanzar
brillantes	ADJ	brillante
resultados	NC	resultado
en	PREP	en
esta	DM	este
empresa	NC	empresa
.	FS	.
Se	SE	se
le	PPC	él|le
veía	VLfin	ver
en	PREP	en
todas	QU	todo
partes	NC	parte
,	CM	,
en	PREP	en
los	ART	el
salones	NC	salón
,	CM	,
a	PREP	a
la	ART	el
cabecera	NC	cabecera
de	PREP	de
los	ART	el
moribundos	ADJ	<unknown>
ilustres	ADJ	ilustre
,	CM	,
en	PREP	en
las	ART	el
fiestas	NC	fiesta
oficiales	ADJ	oficial
,	CM	,
y	CC	y
él	PPX	él
era	VSfin	ser
quien	REL	quien
bendecía	VLfin	bendecir
la	ART	el
unión	NC	unión
de	PREP	de
los	ART	el
favorecidos	VLadj	favorecer
del	PDEL	del
nombre	NC	nombre
y	CC	y
de	PREP	de
la	ART	el
fortuna	NC	fortuna
,	CM	,
él	PPX	él
quien	REL	quien
bautizaba	VLfin	bautizar
a	PREP	a
los	ART	el
futuros	ADJ	futuro
próceres	NC	<unknown>
.	FS	.
-¿Quién	ADV	<unknown>
es	VSfin	ser
el	ART	el
padrino	NC	padrino
?	FS	?
-me	VLfin	<unknown>
preguntó	VLfin	preguntar
.	FS	.
-El	NC	<unknown>
Presidente	NP	<unknown>
de	PREP	de
la	ART	el
República	NP	<unknown>
.	FS	.
-¡Ah	NP	<unknown>
,	CM	,
ja	NP	ja
!	FS	!
Eso	DM	ese
está	VEfin	estar
bien	ADV	bien
...	DOTS	...
¿	FS	?
Y	CC	y
la	ART	el
madrina	NC	madrina
?	FS	?
-Mi	VLfin	<unknown>
tía	NC	tío
Mónica	NP	Mónico
Vallmitjana	NP	<unknown>
,	CM	,
ya	ADV	ya
sabe	VLfin	saber
,	CM	,
Monseñor	NP	<unknown>
,	CM	,
es	VSfin	ser
de	PREP	de
la	ART	el
ilustre	ADJ	ilustre
familia	NC	familia
catalana	ADJ	catalán
que	CQUE	que
...	DOTS	...
-¡Ah	NP	<unknown>
!	FS	!
¿	FS	?
Una	ART	un
señora	NC	señora
perlática	NC	<unknown>
?	FS	?
-La	VLfin	<unknown>
misma	ADJ	mismo
.	FS	.
-¡Bien	VLfin	<unknown>
!	FS	!
¡	FS	!
Vaya	VLfin	ir
en	PREP	en
paz	NC	paz
,	CM	,
hijo	NC	hijo
!	FS	!
Tendré	VLfin	tener
el	ART	el
mayor	ADJ	grande
gusto	NC	gusto
en	PREP	en
casarlos	VLinf	<unknown>
...	DOTS	...
Y	ALFS	Y
diré	VLfin	decir
unas	ART	un
palabritas	NC	palabra
en	PREP	en
la	ART	el
ceremonia	NC	ceremonia
.	FS	.
El	ART	el
día	NC	día
de	PREP	de
nuestra	ADJ	nuestro
boda	NC	boda
,	CM	,
la	ART	el
gran	ADJ	gran|grande
nave	NC	nave
central	ADJ	central
de	PREP	de
la	ART	el
Metropolitana	NP	<unknown>
se	SE	se
vio	VLfin	ver
llena	ADJ	lleno
de	PREP	de
lo	ART	el
más	ADV	más
granado	VLadj	granar
de	PREP	de
la	ART	el
sociedad	NC	sociedad
,	CM	,
y	CC	y
el	ART	el
lujo	NC	lujo
que	CQUE	que
allí	ADV	allí
se	SE	se
desplegó	VLfin	desplegar
hizo	VLfin	hacer
época	NC	época
,	CM	,
tanto	ADV	tanto
como	CSUBX	como
el	ART	el
célebre	ADJ	célebre
baile	NC	baile
de	PREP	de
la	ART	el
Bolsa	NP	Bolsa
en	PREP	en
que	CQUE	que
se	SE	se
robaron	VLfin	robar
los	ART	el
sobretodos	NC	<unknown>
y	CC	y
los	ART	el
abrigos	NC	abrigo
...	DOTS	...
Mucho	NP	<unknown>
más	ADV	más
modesto	ADJ	modesto
fue	VSfin	ser
,	CM	,
varios	QU	varios
meses	NC	mes
después	ADV	después
,	CM	,
en	PREP	en
la	ART	el
iglesia	NC	iglesia
matriz	NC	matriz
de	PREP	de
aquella	DM	aquel
dormida	ADJ	dormido
ciudad	NC	ciudad
provinciana	ADJ	provinciano
,	CM	,
el	ART	el
casamiento	NC	casamiento
de	PREP	de
Pedro	NP	Pedro
Vázquez	NP	Vázquez
con	PREP	con
María	NP	María
Blanco	NP	<unknown>
.	FS	.
-¡Muchas	VLfin	<unknown>
felicidades	NC	felicidad
!	FS	!
-como	ADV	<unknown>
dijo	VLfin	decir
María	NP	María
.	FS	.
¡	FS	!
Qué	INT	qué
bonita	ADJ	bonito
y	CC	y
amable	ADJ	amable
ciudad	NC	ciudad
es	VSfin	ser
Montevideo	NP	Montevideo
,	CM	,
sobre todo	ADV	sobre~todo
cuando	CSUBX	cuando
se	SE	se
llega	VLfin	llegar
a	PREP	a
ella	PPX	él
dando	VLger	dar
el	ART	el
brazo	NC	brazo
a	PREP	a
una	ART	un
mujer	NC	mujer
joven	ADJ	joven
y	CC	y
hermosa	ADJ	hermoso
,	CM	,
con	PREP	con
quien	REL	quien
se	SE	se
ha	VHfin	haber
compartido	VLadj	compartir
un	ART	un
regio	ADJ	regio
departamento	NC	departamento
a	PREP	a
bordo	NC	bordo
del	PDEL	del
vapor	NC	vapor
de	PREP	de
la	ART	el
carrera	NC	carrera
!	FS	!
Cómo	ADV	cómo
reposan	VLfin	reposar
aquellas	DM	aquel
accidentadas	VLadj	accidentar
calles	VLfin	callar
,	CM	,
de	PREP	de
la	ART	el
chata	ADJ	<unknown>
monotonía	NC	monotonía
de	PREP	de
Buenos	NP	Buenos
Aires	NP	Aires
,	CM	,
y	CC	y
aquella	DM	aquel
alegre	ADJ	alegre
limpidez	NC	<unknown>
del	PDEL	del
cielo	NC	cielo
,	CM	,
y	CC	y
del	PDEL	del
agua	NC	agua
,	CM	,
la	ART	el
del	PDEL	del
mar	NC	mar
y	CC	y
la	ART	el
del	PDEL	del
río	NC	río
,	CM	,
que	CQUE	que
se	SE	se
ve	VLfin	ver
a	PREP	a
un	ART	un
tiempo	NC	tiempo
a	PREP	a
un	ART	un
lado	NC	lado
y	CC	y
otro	QU	otro
,	CM	,
desde	PREP	desde
ciertos	QU	cierto
rincones	NC	rincón
,	CM	,
y	CC	y
las	ART	el
playas	NC	playa
de	PREP	de
baños	NC	baño
,	CM	,
y	CC	y
las	ART	el
plazas	NC	plaza
llenas	ADJ	lleno
de	PREP	de
gente	NC	gente
elegante	ADJ	elegante
,	CM	,
y	CC	y
las	ART	el
avenidas	NC	avenida
sombreadas	VLadj	sombrear
de	PREP	de
árboles	NC	árbol
,	CM	,
y	CC	y
los	ART	el
parques	NC	parque
antiguos	ADJ	antiguo
,	CM	,
como	CSUBX	como
la	ART	el
quinta	NC	quinta
de	PREP	de
Bushental	NP	<unknown>
,	CM	,
llenos	ADJ	lleno
de	PREP	de
poesía	NC	poesía
...	DOTS	...
¡	FS	!
A	PREP	a
un	ART	un
paso	NC	paso
de	PREP	de
la	ART	el
gran	ADJ	gran|grande
ciudad	NC	ciudad
argentina	ADJ	argentino
,	CM	,
y	CC	y
tan	ADV	tan
diversa	ADJ	diverso
de	PREP	de
aspecto	NC	aspecto
,	CM	,
de	PREP	de
modo	NC	modo
de	PREP	de
vivir	VLinf	vivir
,	CM	,
hasta	PREP	hasta
de	PREP	de
calidad	NC	calidad
de	PREP	de
ambiente	NC	ambiente
!	FS	!
¡	FS	!
Con	PREP	con
cuánto	INT	cuánto
gusto	NC	gusto
hubiéramos	VHfin	haber
estudiado	VLadj	estudiar
a fondo	ADV	a~fondo
todo	QU	todo
aquello	DM	aquel
,	CM	,
Eulalia	NP	Eulalia
y	CC	y
yo	PPX	yo
,	CM	,
si	CSUBX	si
hubiéramos	VHfin	haber
ido	VLadj	ir
allí	ADV	allí
en	PREP	en
otras	QU	otro
condiciones	NC	condición
!	FS	!
Pero	CCAD	pero
,	CM	,
¡	FS	!
ya	ADV	ya
se	SE	se
ve	VLfin	ver
!	FS	!
No	NEG	no
teníamos	VLfin	tener
un	ART	un
minuto	NMEA	minuto
para	CSUBI	para
dedicar	VLinf	dedicar
a	PREP	a
las	ART	el
cosas	NC	cosa
exteriores	ADJ	exterior
,	CM	,
y	CC	y
,	CM	,
seguramente	ADV	seguro
,	CM	,
me	PPX	yo
parece	VLfin	parecer
que	CQUE	que
en	PREP	en
el	ART	el
caso	NC	caso
,	CM	,
lo	ART	el
mismo	NC	mismo
hubiera	VHfin	haber
sido	VSadj	ser
Montevideo	NP	Montevideo
que	CQUE	que
Martín	NP	Martín
García	NP	García
,	CM	,
Martín	NP	Martín
García	NP	García
que	CQUE	que
Santa	NP	Santa
Cruz	NP	<unknown>
o	CC	o
Ushuaia	NP	<unknown>
.	FS	.
Porque	CSUBX	porque
yo	PPX	yo
estaba	VEfin	estar
enamorado	VLadj	enamorar
de	PREP	de
mi	PPO	mi|mío
mujer	NC	mujer
,	CM	,
ella	PPX	él
de	PREP	de
mí	PPX	yo
,	CM	,
y	CC	y
nuestra	ADJ	nuestro
luna	NC	luna
de	PREP	de
miel	NC	miel
se	SE	se
prolongaba	VLfin	prolongar
indefinidamente	ADV	indefinido
,	CM	,
tibia	ADJ	tibio
,	CM	,
clara	ADJ	claro
y	CC	y
dulce	ADJ	dulce
,	CM	,
como	CSUBX	como
una	ART	un
caricia	NC	caricia
de	PREP	de
niño	NC	niño
.	FS	.
Descubrí	NC	descubrir
en	PREP	en
aquella	DM	aquel
muchacha	NC	muchacho
méritos	ADJ	mérito
insospechados	ADJ	<unknown>
,	CM	,
fuera de	PREP	fuera~de
sus	PPO	suyo
atractivos	NC	atractivo
físicos	ADJ	físico
,	CM	,
que	CQUE	que
eran	VSfin	ser
avasalladores	ADJ	<unknown>
.	FS	.
¿	FS	?
Cómo	INT	cómo
había	VHfin	haber
nacido	VLadj	nacer
aquella	DM	aquel
flor	NC	flor
del	PDEL	del
aire	NC	aire
entre	PREP	entre
aquellas	DM	aquel
zarzas	NC	<unknown>
groseras	ADJ	grosero
?	FS	?
¿	FS	?
De	PREP	de
dónde	INT	dónde
le	PPC	él|le
venía	VLfin	venir
toda	QU	todo
aquella	DM	aquel
delicadeza	NC	delicadeza
angelical	ADJ	<unknown>
,	CM	,
aquella	DM	aquel
elegancia	NC	elegancia
sin	PREP	sin
esfuerzo	NC	esfuerzo
,	CM	,
aquella	DM	aquel
pasión	NC	pasión
ardiente	ADJ	ardiente
y	CC	y
pudorosa	ADJ	<unknown>
a la vez	ADV	a~la~vez
,	CM	,
aquella	DM	aquel
alta	ADJ	alto
dignidad	NC	dignidad
que	CQUE	que
se	SE	se
imponía	VLfin	imponer
entre	PREP	entre
sonrisas	NC	sonrisa
y	CC	y
blandos	ADJ	blando
ademanes	NC	ademán
acariciadores	NC	<unknown>
?	FS	?
¡	FS	!
Cuánto	INT	cuánto
y	CC	y
cuántas	INT	cuánto
veces	NC	vez
me	PPX	yo
felicité	VLfin	felicitar
de	PREP	de
que	CQUE	que
una	ART	un
desinteligencia	NC	<unknown>
inexplicable	ADJ	inexplicable
,	CM	,
si	CSUBX	si
no	NEG	no
un	ART	un
acto	NC	acto
instintivo	ADJ	instintivo
,	CM	,
me	PPX	yo
hubiera	VHfin	haber
obligado	VLadj	obligar
a	PREP	a
romper	VLinf	romper
con	PREP	con
María	NP	María
,	CM	,
la	ART	el
severa	ADJ	severo
,	CM	,
la	ART	el
que	CQUE	que
a	PREP	a
los	ART	el
treinta	CARD	treinta
años	NC	año
sería	VSfin	ser
inevitablemente	ADV	inevitable
un	ART	un
fiscal	NC	fiscal
pensante	ADJ	pensante
y	CC	y
actuante	ADJ	<unknown>
,	CM	,
un	ART	un
censor	NC	<unknown>
celoso	ADJ	celoso
del	PDEL	del
marido	NC	marido
!	FS	!
Obligado	VLadj	obligar
a	PREP	a
romper	VLinf	romper
,	CM	,
digo	VLfin	decir
,	CM	,
y	CC	y
de	PREP	de
un	ART	un
modo	NC	modo
inevitable	ADJ	inevitable
:	COLON	:
¿	FS	?
No	NEG	no
hubiera	VHfin	haber
roto	VLadj	romper
yo	PPX	yo
,	CM	,
de	PREP	de
todos	QU	todo
modos	NC	modo
,	CM	,
considerando	VLger	considerar
que	CQUE	que
aquel	DM	aquel
enlace	NC	enlace
no	NEG	no
me	PPX	yo
convenía	VLfin	convenir
y	CC	y
que	CQUE	que
se	SE	se
me	PPX	yo
ofrecían	VLfin	ofrecer
en	PREP	en
Buenos	NP	Buenos
Aires	NP	Aires
cien	CARD	ciento
partidos	NC	partido
mejores	ADJ	bueno
,	CM	,
